neg_bool,neut_bool,pos_bool,semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
0,0,1,T15112796,1,positive,Semeval-train,"3rd hat-trick in 4 games for Ronaldo. Outrageous. Madrid imperious again tonight. Bale, James, Benzema, Modric, Kroos, Isco. Class overload.",518865684844281856
0,1,0,T15112806,0,neutral,Semeval-train,Updates to the Horn Matters Web Site: Regular visitors may have noticed some changes here at Horn ... http://t.co/6G0DwMih69 #FrenchHorn,522500831745441792
0,1,0,T15112818,0,neutral,Semeval-train,"Just walked by magazine stand in store...pic of Jennifer Lawrence said ""I'm having Chris's baby!"".....indeed you may be.",522116875082530816
0,1,0,T15112822,0,neutral,Semeval-train,"R&amp;R at the Fairmont Orchid in the middle of the Oracle Presidents club w 3500. Setting up for Philip Phillps to sing tonight, Elton on Sun.",522942345193734144
0,0,1,T15112823,1,positive,Semeval-train,Triton Central football is 2-0 in ICC games vs Speedway.  Make it 3-0 &amp; Tigers will be outright conference champs.  Sparkplugs @ TC Friday.,522536604544823296
0,1,0,T15112836,0,neutral,Semeval-train,@tropictxmlinson might go as Wednesday Adams from the Adams family film thing I already have the costume,522103076225052672
0,1,0,T15112838,0,neutral,Semeval-train,Monday Final Ratings: 'The Voice' &amp; 'Dancing With the Stars' Adjusted Up; 'The Big Bang Theory' &amp; 'Castle' Adjusted Down ...,522159085446520832
0,1,0,T15112841,0,neutral,Semeval-train,"GALLERY: Bellusci was our goalscorer on Saturday, here is a photo gallery from the game (cont) http://t.co/RwCe0Xq8nf",519089774758735872
0,0,1,T15112843,1,positive,Semeval-train,"Carlo Ancelotti: ""Levante are a strong team. We must be the best Real Madrid team we can be to win tomorrow."" #HalaMadrid",523099141002780672
0,1,0,T15112864,0,neutral,Semeval-train,@JordanKinman I mean I doubt Jessica is up at 2 in the morning on FACEBOOK looking up people she knew in 2nd grade.,523011007665295360
0,1,0,T15112867,0,neutral,Semeval-train,Cech set to leave in January: Atletico Madrid has joined Roma and Real Madrid in the race to sig... http://t.co/CO0C3tcBZV #TransferNews,522360141442600960
0,0,1,T15112869,1,positive,Semeval-train,Going rib Elton all day tomorrow.!,519315555585908736
0,1,0,T15112878,0,neutral,Semeval-train,Anyone can ask Kyle how hard we r going tomorrow! We r gonna take a school blackout pic!,522966091279384576
0,0,1,T15112881,1,positive,Semeval-train,Good Luck to the VBall team tomorrow night vs SPX. It's Senior night so show your support for our 6 awesome seniors! #SeniorNight #Celtics,521828699759333376
0,0,1,T15112889,1,positive,Semeval-train,"This picture sums it all up!
 I am headed on my 2nd earned trip with Younique in just a few days. I got my... http://t.co/yyJUobyhLI",522098054485143552
0,0,1,T15112895,1,positive,Semeval-train,The #SFGiants take a 6-4 lead over the #STLCards in the 6th on an RBI single by Buster Posey. #NLCSGame4,522582009936244736
0,0,1,T15112897,1,positive,Semeval-train,"Leo eyes record, Barca seek boost: In the week that he marked the 10th anniversary of his competitive... http://t.co/NAt1xaS4d8 #femnath",522971418087018496
0,0,1,T15112900,1,positive,Semeval-train,"Perseverance is failing 19 times and succeeding the 20th.
Julie Andrews",521697501582458880
0,0,1,T15112925,1,positive,Semeval-train,Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews,520986763670847488
0,0,1,T15112938,1,positive,Semeval-train,"Nice to Welbeck score his 8th goal in 10 games, the thinking play of Lallana &amp;  Oxlade Chamberlain bringing some proper skill onto the pitch",520301102693376000
0,0,1,T15112942,1,positive,Semeval-train,@P4g3s Just tried it! Let me know if you got my message! Be on the lookout for Mikasa on Saturday! :D,520183529989488640
0,1,0,T15112944,0,neutral,Semeval-train,"Selena Gomez &amp; Kris Jenner May Have Teamed Up &amp; Weirdly, That's Not the ... - Bustle http://t.co/WB7QhEtXGP #selenagomez",522935978974248960
0,1,0,T15112948,0,neutral,Semeval-train,I swear I'm going to every Monday wonders over Xmas possible,523071154387709952
0,0,1,T15112950,1,positive,Semeval-train,@WaldoGlenn there's also a good chance we see Ventura relieve in the 5th.,522878949622558720
0,1,0,T15112952,0,neutral,Semeval-train,Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews,520622840287363072
0,1,0,T15112955,0,neutral,Semeval-train,"@dafunzee he may start from bench, it depends on the severity of Welbeck's knock.",523019691342983168
0,1,0,T15112958,0,neutral,Semeval-train,"YouGov tonight  shows 2% Labour lead. So headlines tomorrow -""Crisis for Cameron as Labour pulls ahead"" Or perhaps not.",519600072971927552
0,1,0,T15112962,0,neutral,Semeval-train,After your 3rd game with Isco on Fifa 15 http://t.co/rELcLvSgXC,522000824185417728
0,1,0,T15112963,0,neutral,Semeval-train,One of Kesha's leaked tracks may have actually been a song warning about her relationship with Dr. Luke ---... http://t.co/Ey9GTrtA4X,522723889806188544
1,0,0,T15112965,-1,negative,Semeval-train,ashton may love their bay area fans but little does he know we hate ourselves,522969328916758528
0,0,1,T15112971,1,positive,Semeval-train,"Carlo Ancelotti: ""Isco is a very important player. Tomorrow, James Rodriguez will start - he rested Wednesday."" #HaalMadrid",518354168038567936
0,0,1,T15112974,1,positive,Semeval-train,So today we think @WHO r going to complete their draft to destroy #ecigs &amp; Ashton is officially reinstated. Happy Friday guys. #sick,523023585431265280
0,1,0,T15112978,0,neutral,Semeval-train,Chris Maguire speaks candidly about his performances this season. #SWFC @TheStarOwls @TheStarSport http://t.co/ihOKH3dp5s,519035463353794560
0,1,0,T15112981,0,neutral,Semeval-train,"Milky Way Ransacks Nearby Dwarf Galaxies: Washington DC (SPX) Oct 17, 2014

Astronomers using the National Science Foundation's Green...",523011822333333504
0,0,1,T15112982,1,positive,Semeval-train,Happy 18th Birthday to my boy Kyle!!  Very proud of him!  I would definitely rate him in the top 4 of all my kids!  @kyeustace7,522973361065172992
0,0,1,T15112985,1,positive,Semeval-train,"""Hi Dad! Happy birthday!!"" ""Thanks what time is the game tomorrow?"" ""3:30"" ""Okay, bye."" Coach Brian Kelly remains focused even on his bday",520593578775834624
0,0,1,T15112988,1,positive,Semeval-train,"Carlo Ancelotti's 5 January targets to make his side even more stronger/Unstoppable! See: http://t.co/ZNwv3zoZct

. http://t.co/aqQgefOrBr",522082958354558976
1,0,0,T15112992,-1,negative,Semeval-train,"""@SHOPJEEN: Wednesday Adams is my spirit animal http://t.co/pLBUFXzP69"" she only got that bitch face cause she mad about her forehead",520375788088995840
0,1,0,T15112996,0,neutral,Semeval-train,SkillsUSA Graphic Arts members spent time volunteering at the Horn of Plenty Fall Food Drive on Sunday afternoon! http://t.co/cIWPJfEMKw,519125592768520192
0,1,0,T15112997,0,neutral,Semeval-train,"Milky Way Ransacks Nearby Dwarf Galaxies: Washington DC (SPX) Oct 17, 2014

Astronomers using the National Sci... http://t.co/kvDLzwCCYJ",523024982759055360
0,0,1,T15112998,1,positive,Semeval-train,Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews,521359930981617664
0,0,1,T15113002,1,positive,Semeval-train,Are you a Julie Andrews fan? Don't miss @JulieMDeeply only through Oct 19 at the Panasonic! Final week! http://t.co/i3Jo56WH4o for tix!,522039640283684864
0,0,1,T15113012,1,positive,Semeval-train,"C'mon Guys,Calling all the Tributes and Lawsbians
I voted Jennifer Lawrence for @MTV Homecoming Queen!!! http://t.co/2b3Pri8x00 #Mockingjay",522954962758668288
0,0,1,T15113014,1,positive,Semeval-train,@TyrnaD Hi Jessica. I'm on year 9 camp mon-weds. Looking forward to making different bonds with my stds #BFC530,523059034287378432
1,0,0,T15113017,-1,negative,Semeval-train,C'mon Kris Jenner... who do you think you are fooling? We all know you don't fucking cook ... Lmfao http://t.co/FTtamuMHqY,522091155563900928
0,1,0,T15113021,0,neutral,Semeval-train,Tonight's YouGov poll is the first since last Wednesday to show a Labour lead.,519600375645483008
0,0,1,T15113022,1,positive,Semeval-train,Happy Wednesday!!! I have signed up with Younique and am now part of an awesome team of people and an amazing... http://t.co/tnEk9Z11Z2,522422085923405824
0,0,1,T15113026,1,positive,Semeval-train,@5SOS My daughter was so looking forward to seeing you at wembley in Sunday. She's cried since finding out. Get well soon Ashton xxx,523088671294369792
1,0,0,T15113030,-1,negative,Semeval-train,Im gonna fail tomorrow so fuck it i dont care anymore.. Im gonna try to cheer myself up a little and watch The big bang Theory.,519533361375608832
0,1,0,T15113036,0,neutral,Semeval-train,Perseverance is failing 19 times and succeeding the 20th. - Julie Andrews,522480936207007744
0,0,1,T15113041,1,positive,Semeval-train,Red team plates 1 in the top of 1st on RBI double by @Csizzy_22,522835491348316160
0,0,1,T15113043,1,positive,Semeval-train,I like that they're just putting ALL THE THINGS in Monster Hunter. May have to finally get into this series.,520996594012131328
0,0,1,T15113051,1,positive,Semeval-train,"Some Tegan and Pepper fun for a Friday smile. They both love the same toy. ""Shaky baby"" was a gift from auntie Christy!",523087063135313920
0,1,0,T15113054,0,neutral,Semeval-train,"Younique by Christina Messina,my virtual party link is here: it will ship on Wednesday.https://www.y http://t.co/qzETSkxnpf",521394201108701184
1,0,0,T15113059,-1,negative,Semeval-train,"@Mowman123 i think YouGov needs to be treated with caution after their rougue indyref poll&amp;Labour were 5,5,5&amp;7 ahead upto Thursday&amp;then an",519252780523868160
1,0,0,T15113061,-1,negative,Semeval-train,"Unlucky! Now, what's the word I'm looking for to describe Chris Maguire after this confession? http://t.co/cxWK73SqFa",519085987406696448
0,1,0,T15113066,0,neutral,Semeval-train,"Donny: How come you don't roll on Saturday, Walter? 
Walter Sobchak: I'm shomer shabbos.",522578749716709376
0,0,1,T15113088,1,positive,Semeval-train,"Best Elton John song in 25 years and it's not Elton. It's Hozier, bluesy Irish singer. http://t.co/YZuV0mOJu1 Heavy video. Album out Tuesday",519277924403671040
0,0,1,T15113090,1,positive,Semeval-train,"A fall celebration at the Park Place Market this Saturday! Vendors include Scentsy, Avon, Younique, Thirtyone,... http://t.co/vryXfvIiS9",522691471095656448
0,0,1,T15113092,1,positive,Semeval-train,@KJCrighton You've got the whole of Saturday Night to work it out. Now that's entertainment :) Equalizer was a good film btw :)),521014091037814784
0,1,0,T15113096,0,neutral,Semeval-train,"Brian Kelly said he wanted to play Torii Hunter more on Saturday, but it was hard to take Will Fuller out of the game.",522058185214279680
1,0,0,T15113104,-1,negative,Semeval-train,"Brian Kelly is angry, finds a way to pull QBs head out of his hind end &amp; the #Irish march 88yds for 7",521029912698707968
0,0,1,T15113109,1,positive,Semeval-train,"Selena Gomez &amp; Kris Jenner May Have Teamed Up &amp; Weirdly, That's Not the Worst Idea - http://t.co/jveKmHZhA9 #GoogleAlerts",522915292649771008
1,0,0,T15113112,-1,negative,Semeval-train,The two lads sat either side of me have just agreed that Welbeck is in the same league as Rooney... #speechless,520310291469697024
0,1,0,T15113115,0,neutral,Semeval-train,Kesha's Camp Speaks Out on Dr. Luke Abuse Allegations - Following the news Tuesday of Kesha's lawsuit against her ... http://t.co/v7cLyA5hFj,522544530084855808
0,1,0,T15113120,0,neutral,Semeval-train,@KEdge23 @DavidJames901 @Sun_Politics Looks like it might be left until 6am tomorrow morning on YouGov site.,519237238815997952
0,1,0,T15113121,0,neutral,Semeval-train,"Spoke to Giles Clarke yday about ICC's global TV rights deal with Star. Read his thoughts, and our analysis, in @TVSportsMarkets tomorrow.",522776710186823680
0,1,0,T15113125,0,neutral,Semeval-train,#fcb Real Madrid are set to host FC Barcelona on 25th August and coach Carlo Ancelotti believes that the Catal... http://t.co/DTI0alwJin,522962543027838976
0,1,0,T15113128,0,neutral,Semeval-train,"""@duu4_: Going rib Elton all day tomorrow.!""",519315667825491968
0,1,0,T15113130,0,neutral,Semeval-train,The horn sounds and we are through 40 minutes at Yost. Kevin Lohan with the lone Michigan goal in the 2nd #GoBlue http://t.co/UVlAI3rrKY,520379374571233280
0,0,1,T15113139,1,positive,Semeval-train,Time to think of Xmas and Panto's! If you'd like to join Earsay watch the Pantomime 10th January at Jersey Opera... http://t.co/4kjeKjy5Id,523085368762314752
0,1,0,T15113141,0,neutral,Semeval-train,IF tonight's YouGov shows another Tory lead then Ed Miliband is in big trouble #SaveEd Would be 4th poll in last few days with a Tory lead,519201436102848512
0,0,1,T15113146,1,positive,Semeval-train,Ok that is it for tonight! Next week thur night at 9 and possibly during the week at random times :) Aslan and Kyle are the winners tonight!,522963381897011200
0,1,0,T15113149,0,neutral,Semeval-train,@DezilDez we may be seeing it more with him and Welbeck together.,522748278195384320
1,0,0,T15113159,-1,negative,Semeval-train,@billbarnwell WTF is wrong with you people. I now need to listen to Simmons and you guys. How am I supposed to get work done tomorrow,522252966074400768
0,0,1,T15113162,1,positive,Semeval-train,"Lionel Messi, in ten years at Barca, has scored in each different minute of a game except the 1st, 9th, 48th and 61st.",522813346232676352
0,1,0,T15113167,0,neutral,Semeval-train,4/13 His case will be heard in the third lower criminal court on 19 October 2014. The continued detention of Nabeel Rajab comes as a,520844045099487232
0,0,1,T15113169,1,positive,Semeval-train,"Another local Derby saturday, We travel the short trip to Welbeck for a 3 pm kick off 

#Uptheceltic",522730502336565248
1,0,0,T15113170,-1,negative,Semeval-train,"@OffsideLiam Carlo Ancelotti after LVG and then may be Giggs. Not a big fan of Guardiola, despite the success.",522514416269410304
0,0,1,T15113173,1,positive,Semeval-train,"If you're attending #NYCC make sure to catch the Monster Hunter panel w/ director Fujioka-san tomorrow at 12pm, room 1A24.",520781182850830336
0,1,0,T15113176,0,neutral,Semeval-train,"@Kfishtrey5Kyle @AndreKimosabe Kyle you fall in 5th place in the Mario party standings:
1st Bryan 2nd Bfish 3rd Fish 4th Andre 5th Kyle",522979664948908032
1,0,0,T15113181,-1,negative,Semeval-train,"Ancelotti ""varane and benzema have both woken with fever. I don't think either will play tomorrow""",523098611576766464
